"city","month","adults","children","num_rooms","postal_code","latitude","longitude","hotel_score","staff_score","facilities_score","cleanliness_score","comfort_score","value_for_money_score","location_score","free_wifi_score","balcony","swimming_pool","pet_friendly","kitchen","city_view","aparments","non_smoking_rooms","private_bathroom","elevator","heating","safe","air_conditioning","free_wifi","page_count","current_page","in_page_count","is_december","is_march","length_description","min_price","max_price","is_suite","is_apartment","has_free_cancelation","mean_flights"
"Madrid","December",5,3,3," 28012 ",40.40909293,-3.69301558,8.8,9.5,8.8,9.2,8.9,8.7,9.6,8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,71,3,21,1,0,241,60,956,0,0,1,3373257
"Madrid","December",5,3,3," 28013 ",40.41985106,-3.70224573,8,8.8,7.9,8.3,8.2,7.7,9.6,8.4,0,0,0,0,0,0,1,0,1,1,1,0,1,72,3,22,1,0,192,10,987,0,0,1,3373257
"Madrid","December",5,3,3," 28013 ",40.4180712,-3.7042154,9,9.8,8.9,9.2,9.3,9.4,9.9,9.6,1,0,0,1,1,0,1,1,0,0,0,1,1,73,3,23,1,0,167,155,595,0,1,1,3373257
"Madrid","December",5,3,3," 28005 ",40.40984246,-3.71306375,7.5,8.4,7.3,8.1,7.7,7.4,8.8,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0,74,3,24,1,0,162,327,402,0,0,1,3373257
"Madrid","December",4,1,2," 28014 ",40.4174829,-3.6979393,8.6,7.8,8.5,9.1,8.8,8.3,9.5,8.3,0,0,0,1,0,0,1,1,1,1,0,1,0,30,2,5,1,0,135,468,661,0,0,1,3373257
"Madrid","December",4,1,2," 28005 ",40.413431,-3.708196,8.5,9.4,8.2,8.4,8.6,8.2,9.7,7.5,1,0,0,1,1,0,0,1,0,1,0,1,1,31,2,6,1,0,165,484,532,0,1,1,3373257
"Madrid","December",4,1,2," 28013 ",40.42059741,-3.70875075,7.5,8.2,7.4,7.9,7.8,7.2,9.4,7.9,0,0,0,0,0,0,0,0,0,0,0,0,0,32,2,7,1,0,134,434,797,0,0,1,3373257
"Madrid","December",4,1,2," 28004 ",40.4234202,-3.7005951,8,8.8,7.8,8.2,8.1,8.2,9.6,8.2,0,0,0,1,0,0,0,1,1,1,0,1,1,33,2,8,1,0,147,554,739,0,1,1,3373257
"Madrid","December",4,1,2," 28004 ",40.422206,-3.70265,9.1,9.2,9.3,9.4,9.5,8.9,9.5,9.5,0,0,0,1,0,0,1,1,0,1,0,1,1,34,2,9,1,0,130,157,826,0,1,1,3373257
"Madrid","December",4,1,2," 28013 ",40.418536,-3.70666802,8.7,8.8,8.7,9.1,9.1,8.4,9.7,8.5,0,0,0,0,0,0,1,0,1,1,1,0,1,35,2,10,1,0,144,26,976,0,0,1,3373257
"Madrid","December",4,1,2," 28013 ",40.4193746,-3.7008191,8.1,8.2,8.6,7.9,8.6,7.9,9.3,8.2,0,0,0,1,0,0,0,1,1,0,0,1,0,36,2,11,1,0,132,674,674,0,1,1,3373257
"Madrid","December",4,1,2," 28008 ",40.42968054,-3.71535838,8.2,8.7,8.1,8.6,8.6,8,9.1,8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,37,2,12,1,0,172,54,990,0,0,1,3373257
"Madrid","December",4,1,2," 28004 ",40.4213117,-3.6978103,8.3,8.8,8.4,8.5,8.6,8.1,9.6,9.1,0,0,0,1,1,0,1,1,0,0,1,1,1,38,2,13,1,0,134,494,643,0,1,1,3373257
"Madrid","December",4,1,2," 28012 ",40.4118982,-3.702262,7.8,7.7,8,8.4,8.3,7.9,8.9,8.8,0,0,0,1,0,0,1,1,0,1,0,1,1,39,2,14,1,0,128,11,946,0,1,1,3373257
"Madrid","December",4,1,2," 28013 ",40.41589599,-3.70960995,9.5,9.7,9.6,9.7,9.7,8.9,9.8,9.4,1,0,0,1,1,0,1,1,0,0,0,1,1,40,2,15,1,0,140,596,905,0,1,1,3373257
"Madrid","December",4,1,2," 28004 ",40.424435,-3.699414,7.9,8.6,8,8.1,7.8,7.3,9.4,7.5,0,0,0,1,0,0,1,1,1,1,0,1,1,41,2,16,1,0,113,452,452,0,1,1,3373257
"Madrid","December",5,3,3," 28012 ",40.4117834,-3.7042824,8,7.5,8.1,8.6,8.6,7.9,9,7.1,0,0,0,1,0,0,1,1,1,1,0,1,1,0,1,0,1,0,130,14,976,0,1,1,3373257
"Madrid","December",5,3,3," 28013 ",40.42075423,-3.70645164,8.6,8.9,8.5,8.5,8.6,8.2,9.7,8.7,0,1,0,1,0,0,1,1,0,0,0,1,1,1,1,1,1,0,168,162,966,0,1,1,3373257
"Madrid","December",5,3,3," 28004 ",40.4227487,-3.7035898,9.3,9.5,9.3,9.5,9.4,9.2,9.7,9.2,0,0,0,1,0,0,1,1,0,0,1,1,1,2,1,2,1,0,130,570,980,0,1,1,3373257
"Madrid","December",5,3,3," 28012 ",40.412084,-3.7047321,9.5,9.6,9.6,9.8,9.7,9,9.2,8.4,0,1,0,1,1,0,0,1,0,0,0,1,1,3,1,3,1,0,144,272,950,0,1,1,3373257
"Madrid","December",5,3,3," 28013 ",40.4197586,-3.6991641,8.9,9.3,9.1,9.2,9.2,8.6,9.8,8.3,0,1,0,1,0,0,1,1,0,1,0,1,1,4,1,4,1,0,173,1,989,0,1,1,3373257
"Madrid","December",5,3,3," 28015 ",40.42859486,-3.70629939,8.2,8.8,8.1,8.3,8.3,8.3,9.1,7.9,0,0,0,1,0,0,1,1,1,1,0,1,1,5,1,5,1,0,142,330,514,0,1,1,3373257
"Madrid","December",5,3,3," 28014 ",40.40895405,-3.69251132,9.1,9.1,9.3,9.4,9.4,8.8,9.5,9.3,1,0,0,1,1,0,0,1,0,0,0,1,1,6,1,6,1,0,126,40,998,0,1,1,3373257
"Madrid","December",5,3,3," 28012 ",40.4140712,-3.7041702,7.6,8.3,7.5,8,7.9,7.7,9.4,7.5,0,0,0,1,0,0,1,1,1,1,0,1,1,7,1,7,1,0,138,398,805,0,1,1,3373257
"Madrid","December",5,3,3," 28015 ",40.42631879,-3.70694429,8.9,9.2,9,9.2,9.2,8.8,9.3,8.9,1,0,0,1,1,0,1,1,0,0,1,1,1,8,1,8,1,0,128,614,906,0,1,1,3373257
"Madrid","December",5,3,3," 28012 ",40.4107419,-3.7009776,9,8.7,9.2,9.4,9.3,8.8,8.9,9.5,0,0,0,0,0,0,1,1,1,1,0,1,1,9,1,9,1,0,136,396,780,0,1,1,3373257
"Madrid","December",5,3,3," 28004 ",40.4234202,-3.7005951,8,8.8,7.8,8.2,8.1,8.2,9.6,8.2,0,0,0,1,0,0,0,1,1,1,0,1,1,10,1,10,1,0,147,554,739,0,1,1,3373257
"Madrid","December",5,3,3," 28005 ",40.41168,-3.712058,8.9,9,9,9.3,9,8.4,9.6,9.2,0,0,0,1,0,0,1,1,0,0,0,1,1,11,1,11,1,0,120,561,617,0,1,1,3373257
"Madrid","December",5,3,3," 28013 ",40.41630874,-3.70755333,8.8,8.5,8.7,9,8.9,8.6,9.8,9.1,0,0,0,1,0,0,1,1,0,1,1,1,1,12,1,12,1,0,94,441,896,0,1,1,3373257
"Madrid","December",5,3,3," 28012 ",40.41527184,-3.70127351,9.8,10,9.9,10,9.8,9.6,10,9,0,0,0,1,1,0,1,1,0,1,0,1,1,13,1,13,1,0,154,129,974,0,1,1,3373257
"Madrid","December",5,3,3," 28013 ",40.4193887,-3.7004665,9.1,9.5,9.2,9.4,9.3,9.2,9.7,9.5,0,0,0,1,0,0,1,1,0,0,1,1,1,14,1,14,1,0,139,737,935,0,1,1,3373257
"Madrid","December",5,3,3," 28012 ",40.41419754,-3.70380476,8.7,9.1,8.7,8.9,8.9,8.8,9.6,8.8,0,0,0,1,1,0,1,1,0,0,0,1,1,15,1,15,1,0,158,16,961,0,1,1,3373257
"Madrid","December",5,3,3," 28012 ",40.4099871,-3.6962582,8.7,8.1,8.8,9.1,9,8.6,9.3,9.3,0,0,0,1,0,0,1,1,0,1,0,1,1,16,1,16,1,0,110,46,945,0,1,1,3373257
"Madrid","December",5,3,3," 28012 ",40.4157496,-3.7001629,8.9,8.6,9.2,9.4,9.2,8.8,9.5,8.8,0,0,0,1,0,0,1,1,1,0,0,1,1,17,1,17,1,0,133,407,950,1,0,1,3373257
"Madrid","December",5,3,3," 28014 ",40.4174829,-3.6979393,8.6,7.8,8.5,9.1,8.8,8.3,9.5,8.1,0,0,0,1,0,0,1,1,1,1,0,1,0,18,1,18,1,0,135,468,661,0,0,1,3373257
"Madrid","December",5,3,3," 28014 ",40.4174397,-3.6985701,9.2,9.6,9.5,9.7,9.7,8.8,9.7,8.1,0,1,0,1,0,0,1,1,0,0,1,1,1,19,1,19,1,0,123,26,993,0,1,1,3373257
"Madrid","December",5,3,3," 28013 ",40.4190855,-3.7083801,9,7.5,9.6,8.9,10,8.6,9.6,10,0,0,0,1,0,0,0,0,0,0,0,1,1,20,1,20,1,0,128,114,224,0,1,1,3373257
"Madrid","December",5,3,3," 28012 ",40.4174116,-3.7087476,9,10,10,10,10,10,10,9.3,0,0,0,1,0,0,0,0,0,1,0,1,1,21,1,21,1,0,102,678,678,0,1,1,3373257
"Madrid","December",5,3,3," 28013 ",40.4193746,-3.7008191,8.1,8.2,8.6,7.9,8.6,7.9,9.3,8.1,0,0,0,1,0,0,0,1,1,0,0,1,0,22,1,22,1,0,132,674,674,0,1,1,3373257
"Madrid","December",5,3,3," 28012 ",40.41608469,-3.70030627,7.7,8.3,7.5,8,7.8,7.9,9.7,8.1,0,0,0,1,0,0,1,1,1,1,0,1,1,23,1,23,1,0,120,390,748,0,1,1,3373257
"Madrid","December",5,3,3," 28013 ",40.41962508,-3.70772243,9,9.1,9,9.3,9.3,8.7,9.7,9.3,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1,24,1,0,113,68,945,0,0,1,3373257
"Madrid","December",5,3,3," 28013 ",40.41962508,-3.70772243,9,9.1,9,9.3,9.3,8.7,9.7,9.3,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2,0,1,0,113,68,945,0,0,1,3373257
"Madrid","December",5,3,3," 28004 ",40.4222857,-3.6978954,7.4,7.6,8,7.5,8.1,7.5,8.6,10,1,0,0,1,0,0,1,0,0,1,0,1,1,26,2,1,1,0,130,473,748,0,1,1,3373257
"Madrid","December",5,3,3," 28013 ",40.4185099,-3.7084428,8.5,9.2,8.3,8.9,8.9,8.6,9.4,10,1,0,0,1,1,0,1,0,0,1,0,1,1,27,2,2,1,0,150,332,921,0,1,1,3373257
"Madrid","December",5,3,3," 28012 ",40.4118982,-3.702262,7.8,7.7,8,8.4,8.3,7.9,8.9,8.8,0,0,0,1,0,0,1,1,0,1,0,1,1,28,2,3,1,0,128,11,946,0,1,1,3373257
"Madrid","December",5,3,3," 28013 ",40.420439,-3.705227,8.9,9.3,8.9,9,9,8.7,9.8,8.9,0,0,0,1,0,0,1,1,0,0,1,1,1,29,2,4,1,0,152,570,988,0,1,1,3373257
"Madrid","December",5,3,3," 28012 ",40.4116121,-3.702365,9,10,10,10,10,10,10,9.3,0,0,0,1,0,0,1,1,0,1,0,1,1,30,2,5,1,0,124,609,609,0,1,1,3373257
"Madrid","December",5,3,3," 28005 ",40.413727,-3.710649,7.9,8.8,7.8,7.9,8.3,8.1,9.5,10,1,0,0,1,0,0,1,0,0,0,0,1,1,31,2,6,1,0,118,560,728,0,1,1,3373257
"Madrid","December",5,3,3," 28013 ",40.41701546,-3.70549277,9.4,9.6,9.5,9.6,9.6,9.3,9.9,9,0,0,0,1,1,0,1,1,0,0,1,1,1,32,2,7,1,0,126,60,954,0,1,1,3373257
"Madrid","December",5,3,3," 28004 ",40.4224841,-3.6984999,9.2,9.4,9.2,9.3,9.3,9.2,9.7,10,1,0,0,1,1,0,1,0,0,0,0,1,1,33,2,8,1,0,172,169,935,0,1,1,3373257
"Madrid","December",5,3,3," 28013 ",40.42059741,-3.70875075,7.5,8.2,7.4,7.9,7.8,7.2,9.4,7.9,0,0,0,0,0,0,0,0,0,0,0,0,0,34,2,9,1,0,134,434,797,0,0,1,3373257
"Madrid","December",5,3,3," 28013 ",40.421644,-3.708457,9,9,8.9,9.3,9.3,9,9.9,10,1,0,0,1,1,0,0,1,1,1,0,1,1,35,2,10,1,0,153,800,800,0,1,0,3373257
"Madrid","December",5,3,3," 28014 ",40.4161195,-3.6975489,10,10,10,10,10,10,10,9,0,0,0,1,0,0,0,1,1,0,0,1,1,36,2,11,1,0,112,62,964,0,1,1,3373257
"Madrid","December",5,3,3," 28005 ",40.4093214,-3.7093423,7.9,7.5,8.2,8.6,8.6,8,9.2,8.3,0,0,0,1,0,0,1,1,1,1,0,1,1,37,2,12,1,0,144,473,707,0,0,1,3373257
"Madrid","December",5,3,3," 28005 ",40.4113263,-3.7137828,7.8,8.5,8,7,8.5,9,9.5,10,0,0,0,1,0,0,0,0,0,0,0,0,1,38,2,13,1,0,134,469,469,0,1,1,3373257
"Madrid","December",5,3,3," 28004 ",40.4248961,-3.7034238,8.9,9.7,9.1,9.1,8.8,8.8,9.4,8.8,0,0,0,1,1,0,1,1,0,1,0,1,1,39,2,14,1,0,130,751,751,0,1,1,3373257
"Madrid","December",5,3,3," 28005 ",40.41345437,-3.70794253,8.9,9.4,9.2,9.3,9.2,8.6,9.6,9.1,0,0,0,1,1,0,1,1,0,0,1,1,1,40,2,15,1,0,80,75,955,0,1,1,3373257
"Madrid","December",5,3,3," 28004 ",40.42076627,-3.70558655,7.9,8.8,7.8,8.8,8.7,8.1,9.9,8.8,0,0,0,1,0,0,1,1,0,1,0,1,1,41,2,16,1,0,100,476,694,0,1,1,3373257
"Madrid","December",5,3,3," 28013 ",40.418536,-3.70666802,8.7,8.8,8.7,9.1,9.1,8.4,9.7,8.5,0,0,0,0,0,0,1,1,1,1,1,1,1,42,2,17,1,0,144,26,976,0,0,1,3373257
"Madrid","December",5,3,3," 28012 ",40.410337,-3.7017777,9,10,8.8,10,10,8.8,10,10,1,0,1,1,0,0,1,1,0,0,0,1,1,43,2,18,1,0,94,590,857,0,1,1,3373257
"Madrid","December",5,3,3," 28005 ",40.40817796,-3.71073425,8.4,9.1,8.4,8.8,8.7,8.4,9.1,8.7,0,0,0,0,0,0,1,0,1,1,1,1,1,44,2,19,1,0,146,352,692,0,0,1,3373257
"Madrid","December",5,3,3," 28015 ",40.425614,-3.708532,7.3,8,7.4,7.8,7.6,7.5,9.1,7.7,0,0,0,1,0,0,1,1,0,1,0,1,1,45,2,20,1,0,151,296,703,0,1,1,3373257
"Madrid","December",5,3,3," 28004 ",40.4234655,-3.7001482,7.3,6.7,7,7.5,7.4,7.7,9.4,8.3,0,0,0,1,0,0,0,0,0,0,0,0,0,46,2,21,1,0,143,608,756,0,1,1,3373257
"Madrid","December",5,3,3," 28014 ",40.41281804,-3.69675323,7.4,7.4,7.5,7.7,7.7,7.6,9,8.2,0,0,0,1,0,0,1,1,1,1,1,0,1,47,2,22,1,0,144,44,851,0,1,1,3373257
"Madrid","December",5,3,3," 28013 ",40.4194746,-3.703102,9.7,9.2,10,9.6,10,10,10,8.5,1,0,0,1,1,0,0,1,0,0,0,1,1,48,2,23,1,0,177,30,976,0,1,1,3373257
"Madrid","December",5,3,3," 28015 ",40.42380222,-3.70752633,8.9,9.3,9,8.9,9,8.8,9.7,9,0,0,0,1,0,0,1,1,1,1,0,1,1,49,2,24,1,0,133,25,972,0,1,1,3373257
"Madrid","December",5,3,3," 28012 ",40.4091069,-3.6927912,8.8,9.3,8.8,8.8,9.1,9,9.7,8.4,1,0,0,1,1,0,0,1,0,1,0,1,1,50,2,25,1,0,128,29,972,0,1,1,3373257
"Madrid","December",5,3,3," 28012 ",40.4091069,-3.6927912,8.8,9.3,8.8,8.8,9.1,9,9.7,8.4,1,0,0,1,1,0,0,1,0,1,0,1,1,51,3,0,1,0,128,29,972,0,1,1,3373257
"Madrid","December",5,3,3," 28012 ",40.4152335,-3.7013734,8.6,9.3,8.6,8.6,8.6,8.6,9.8,10,0,0,0,0,0,0,0,0,0,0,0,1,1,52,3,1,1,0,133,463,575,0,1,1,3373257
"Madrid","December",5,3,3," 28005 ",40.41122428,-3.71058256,8.6,9.6,7.7,7.9,8.3,8.4,9.6,10,1,0,0,1,1,0,1,0,0,0,0,1,1,53,3,2,1,0,174,10,930,0,1,0,3373257
"Madrid","December",5,3,3," 28005 ",40.409191,-3.7113892,6.6,7.5,7.2,6.9,6.9,7.5,9.1,10,1,0,0,1,0,0,1,1,0,0,0,1,1,54,3,3,1,0,115,536,558,0,1,1,3373257
"Madrid","December",5,3,3," 28004 ",40.42134579,-3.70168144,9.1,9.6,9,9.3,9.3,8.8,9.7,8.9,1,0,0,1,0,0,0,0,0,1,1,1,1,55,3,4,1,0,157,63,743,1,0,1,3373257
"Madrid","December",5,3,3," 28014 ",40.4140864,-3.6970931,9.1,9.2,9.2,8.6,9.7,8.9,9.7,7.5,1,0,1,1,1,0,0,0,0,0,0,1,1,56,3,5,1,0,124,125,125,0,1,0,3373257
"Madrid","December",5,3,3," 28013 ",40.422548,-3.710968,8.6,9.4,8.5,9.1,9,8.5,9.6,8.9,0,0,0,0,0,0,0,0,0,0,0,0,0,57,3,6,1,0,176,563,917,0,0,1,3373257
"Madrid","December",5,3,3," 28013 ",40.41969689,-3.70425671,8.4,8.6,8.2,8.6,8.6,8.3,9.7,7.7,0,0,0,0,0,0,1,0,0,1,1,1,1,58,3,7,1,0,156,388,500,0,0,1,3373257
"Madrid","December",5,3,3," 28005 ",40.4093938,-3.7091707,8,8.5,8,8.1,8.2,7.8,9.1,9.2,0,0,0,1,0,0,1,1,1,1,0,1,1,59,3,8,1,0,130,310,680,0,1,1,3373257
"Madrid","December",5,3,3," 28004 ",40.422206,-3.70265,9.1,9.2,9.3,9.4,9.5,8.9,9.5,9.5,0,0,0,1,0,0,1,1,0,1,0,1,1,60,3,9,1,0,130,157,826,0,1,1,3373257
"Madrid","December",5,3,3," 28005 ",40.41464057,-3.70904848,8,7.8,8,8.2,8.2,7.9,9.6,6.6,0,0,0,1,0,0,1,1,1,1,0,1,1,61,3,10,1,0,134,389,804,0,1,1,3373257
"Madrid","December",5,3,3," 28012 ",40.4159106,-3.7013584,7.2,8.3,7.9,7.9,7.1,8.8,9.2,8.1,0,0,0,1,0,0,1,1,1,0,0,0,1,62,3,11,1,0,109,383,547,0,1,1,3373257
"Madrid","December",5,3,3," 28012 ",40.41388713,-3.70274127,9,9.6,9,9.3,9.3,8.7,9.7,9.2,0,0,1,0,0,0,1,1,1,1,1,1,1,63,3,12,1,0,171,14,930,0,0,1,3373257
"Madrid","December",5,3,3," 28004 ",40.4273698,-3.7027218,9.2,9.1,9.4,9.5,9.5,9,9.6,9.2,0,0,0,1,0,0,1,1,1,0,0,1,1,64,3,13,1,0,135,496,952,1,0,1,3373257
"Madrid","December",5,3,3," 28012 ",40.41333472,-3.70102063,8.9,9.9,9,9.4,9.1,8.8,9.8,9.7,0,0,0,0,0,0,0,0,0,0,0,0,0,65,3,14,1,0,147,479,708,0,0,1,3373257
"Madrid","December",5,3,3," 28004 ",40.4225774,-3.6943954,9.1,9.1,9.4,9.4,9.4,8.8,9.7,8.6,1,0,0,1,1,0,1,0,0,0,0,1,1,66,3,15,1,0,145,71,995,0,1,1,3373257
"Madrid","December",5,3,3," 28004 ",40.4206746,-3.699947,8.7,9.7,9.1,9.4,8.4,9.1,9.7,8.6,1,0,1,1,0,0,0,0,0,0,0,0,1,67,3,16,1,0,153,79,985,0,1,1,3373257
"Madrid","December",2,3,2," 28013 ",40.42075423,-3.70645164,8.6,8.9,8.5,8.5,8.6,8.2,9.7,8.7,0,1,0,1,0,0,1,1,0,0,0,1,1,0,1,0,1,0,168,162,966,0,1,1,3373257
"Madrid","December",2,3,2," 28004 ",40.4248961,-3.7034238,8.9,9.7,9.1,9.1,8.8,8.8,9.4,8.8,0,0,0,1,1,0,1,1,0,1,0,1,1,1,1,1,1,0,130,751,751,0,1,1,3373257
"Madrid","December",2,3,2," 28012 ",40.4117834,-3.7042824,8,7.5,8.1,8.6,8.6,7.9,9,7.1,0,0,0,1,0,0,1,1,1,1,0,1,1,2,1,2,1,0,130,14,976,0,1,1,3373257
"Madrid","December",2,3,2," 28004 ",40.4227487,-3.7035898,9.3,9.5,9.3,9.5,9.4,9.2,9.7,9.2,0,0,0,1,0,0,1,1,0,0,1,1,1,3,1,3,1,0,130,570,980,0,1,1,3373257
"Madrid","December",2,3,2," 28012 ",40.4156418,-3.7032975,8.8,8.8,8.9,9.1,9.2,8.7,9.6,8.5,1,0,0,1,1,0,0,1,0,0,0,1,1,4,1,4,1,0,164,537,780,0,1,1,3373257
"Madrid","December",2,3,2," 28012 ",40.412084,-3.7047321,9.5,9.6,9.6,9.8,9.7,9,9.2,8.4,0,1,0,1,1,0,0,1,0,0,0,1,1,5,1,5,1,0,144,272,950,0,1,1,3373257
"Madrid","December",2,3,2," 28014 ",40.40895405,-3.69251132,9.1,9.1,9.3,9.4,9.4,8.8,9.5,9.3,1,0,0,1,1,0,0,1,0,0,0,1,1,6,1,6,1,0,126,40,998,0,1,1,3373257
"Madrid","December",2,3,2," 28013 ",40.4197586,-3.6991641,8.9,9.3,9.1,9.2,9.2,8.6,9.8,8.3,0,1,0,1,0,0,1,1,0,1,0,1,1,7,1,7,1,0,173,1,989,0,1,1,3373257
"Madrid","December",2,3,2," 28008 ",40.42968054,-3.71535838,8.2,8.7,8.1,8.6,8.6,8,9.1,8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,8,1,0,172,54,990,0,0,1,3373257
"Madrid","December",2,3,2," 28005 ",40.4103499,-3.7088863,7.5,7.1,7.9,8.5,8.3,7.7,9.2,8.5,0,0,0,1,0,0,1,1,1,1,0,1,1,131,5,26,1,0,136,9,971,0,1,1,3373257
"Madrid","December",2,3,2," 28004 ",40.42422508,-3.70607257,7.3,8.1,7.2,7.7,7.7,7.1,8.8,7.1,0,0,1,0,0,0,1,0,1,1,0,1,1,132,5,27,1,0,145,88,962,0,1,1,3373257
"Madrid","December",4,1,2," 28012 ",40.412084,-3.7047321,9.5,9.6,9.6,9.8,9.7,9,9.2,8.4,0,1,0,1,1,0,0,1,0,0,0,1,1,0,1,0,1,0,144,272,950,0,1,1,3373257
"Madrid","December",4,1,2," 28013 ",40.41630874,-3.70755333,8.8,8.5,8.7,9,8.9,8.6,9.8,9.1,0,0,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1,0,94,441,896,0,1,1,3373257
"Madrid","December",4,1,2," 28012 ",40.4117834,-3.7042824,8,7.5,8.1,8.6,8.6,7.9,9,7.1,0,0,0,1,0,0,1,1,1,1,0,1,1,2,1,2,1,0,130,14,976,0,1,1,3373257
"Madrid","December",4,1,2," 28012 ",40.4099871,-3.6962582,8.7,8.1,8.8,9.1,9,8.6,9.3,9.3,0,0,0,1,0,0,1,1,0,1,0,1,1,3,1,3,1,0,110,46,945,0,1,1,3373257
"Madrid","December",4,1,2," 28004 ",40.4227487,-3.7035898,9.3,9.5,9.3,9.5,9.4,9.2,9.7,9.2,0,0,0,1,0,0,1,1,0,0,1,1,1,4,1,4,1,0,130,570,980,0,1,1,3373257
"Madrid","December",4,1,2," 28012 ",40.41333472,-3.70102063,8.9,9.9,8.9,9.3,9.1,8.7,9.8,9.7,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,5,1,0,147,299,602,0,0,1,3373257
"Madrid","December",4,1,2," 28012 ",40.4157496,-3.7001629,8.9,8.6,9.2,9.4,9.2,8.8,9.5,8.8,0,0,0,1,0,0,1,1,1,0,0,1,1,6,1,6,1,0,133,380,950,1,0,1,3373257
"Madrid","December",4,1,2," 28010 ",40.42729477,-3.70102599,8.8,8.8,8.8,9,9,8.8,9.5,8.5,1,0,0,1,1,0,1,1,0,0,1,1,1,7,1,7,1,0,152,592,592,0,1,1,3373257
"Madrid","December",4,1,2," 28012 ",40.4156418,-3.7032975,8.8,8.8,8.9,9.1,9.2,8.7,9.6,8.5,1,0,0,1,1,0,0,1,0,0,0,1,1,8,1,8,1,0,164,537,780,0,1,1,3373257
"Madrid","December",4,1,2," 28012 ",40.4140712,-3.7041702,7.6,8.3,7.5,8,7.9,7.7,9.4,7.5,0,0,0,1,0,0,1,1,1,1,0,1,1,9,1,9,1,0,138,398,805,0,1,1,3373257
"Madrid","December",4,1,2," 28004 ",40.424547,-3.706013,8.2,8.6,8.2,8.5,8.5,8.2,9.2,8.7,0,0,0,1,0,0,1,1,0,0,1,1,1,10,1,10,1,0,146,474,594,0,1,1,3373257
"Madrid","December",4,1,2," 28004 ",40.42535912,-3.7065857,8.2,8.7,8.2,8.6,8.4,8.2,9.1,7.6,0,0,0,1,0,0,1,1,0,0,1,1,1,11,1,11,1,0,114,435,593,0,1,1,3373257
"Madrid","December",4,1,2," 28012 ",40.41419754,-3.70380476,8.7,9.1,8.7,8.9,8.9,8.8,9.6,8.8,0,0,0,1,1,0,1,1,0,0,0,1,1,12,1,12,1,0,158,16,961,0,1,1,3373257
"Madrid","December",4,1,2," 28015 ",40.4282444,-3.7059977,8.9,8.4,9.1,9.2,9.3,8.7,9,9.3,1,0,0,1,0,0,1,1,1,1,0,1,1,13,1,13,1,0,159,10,961,0,1,1,3373257
"Madrid","December",4,1,2," 28004 ",40.423614,-3.704367,8.6,8.3,8.7,8.9,8.9,8.5,9.4,9,0,0,0,0,0,0,0,1,1,1,0,1,1,14,1,14,1,0,134,397,605,0,1,1,3373257
"Madrid","December",4,1,2," 28012 ",40.4107419,-3.7009776,9,8.7,9.2,9.4,9.3,8.8,8.9,9.5,0,0,0,0,0,0,1,1,1,1,0,1,1,15,1,15,1,0,136,398,783,0,1,1,3373257
"Madrid","December",4,1,2," 28013 ",40.4197586,-3.6991641,8.9,9.3,9.1,9.2,9.2,8.6,9.8,8.3,0,1,0,1,0,0,1,1,0,1,0,1,1,16,1,16,1,0,173,1,989,0,1,1,3373257
"Madrid","December",4,1,2," 28012 ",40.412706,-3.704843,9,8.7,9.2,9.3,9.3,8.8,9.4,8.7,1,0,0,1,1,0,1,0,0,0,0,1,1,17,1,17,1,0,146,556,880,0,1,1,3373257
"Madrid","December",4,1,2," 28013 ",40.41934566,-3.70035544,9.6,9.9,9.5,9.7,9.5,9.6,9.9,8.9,1,0,0,1,1,0,1,0,0,0,1,1,1,18,1,18,1,0,134,480,600,0,1,1,3373257
"Madrid","December",4,1,2," 28015 ",40.42631879,-3.70694429,8.9,9.2,9,9.2,9.2,8.9,9.3,8.9,1,0,0,1,1,0,1,1,0,0,1,1,1,19,1,19,1,0,128,614,906,0,1,1,3373257
"Madrid","December",4,1,2," 28013 ",40.41962508,-3.70772243,9,9.1,9,9.3,9.3,8.7,9.7,9.3,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,20,1,0,113,68,945,0,0,1,3373257
"Madrid","December",4,1,2," 28014 ",40.40895405,-3.69251132,9.1,9.1,9.3,9.4,9.4,8.8,9.5,9.3,1,0,0,1,1,0,0,1,0,0,0,1,1,21,1,21,1,0,126,40,998,0,1,1,3373257
"Madrid","December",4,1,2," 28013 ",40.41715046,-3.70733991,7.6,8.3,7.4,7.6,7.7,7.8,9.7,7.5,1,0,0,1,1,0,1,1,0,1,0,1,1,22,1,22,1,0,167,421,496,0,1,1,3373257
"Madrid","December",4,1,2," 28012 ",40.41608469,-3.70030627,7.7,8.3,7.5,8,7.8,7.9,9.7,8.1,0,0,0,1,0,0,1,1,1,1,0,1,1,23,1,23,1,0,120,390,748,0,1,1,3373257
"Madrid","December",4,1,2," 28005 ",40.41168,-3.712058,8.9,9,9,9.3,9,8.4,9.6,8.8,0,0,0,1,0,0,1,1,0,0,0,1,1,24,1,24,1,0,120,561,617,0,1,1,3373257
